250994
============================================================
Improved Human scRNA-seq Metadata Collector
============================================================

2025-11-30 20:34:35,678 - __main__ - INFO - Starting metadata collection from all databases...

Starting collection process...

2025-11-30 20:34:35,678 - __main__ - INFO - 
============================================================
Collecting from cellxgene
============================================================
2025-11-30 20:34:35,678 - __main__ - INFO - Starting improved CELLxGENE collection...
2025-11-30 20:34:35,678 - __main__ - INFO - Fetching CELLxGENE collections from https://api.cellxgene.cziscience.com/curation/v1/collections
2025-11-30 20:34:44,916 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/collections_raw.json
2025-11-30 20:34:44,916 - __main__ - INFO - Retrieved 336 collections
2025-11-30 20:34:44,917 - __main__ - INFO - Fetching CELLxGENE datasets from https://api.cellxgene.cziscience.com/curation/v1/datasets
2025-11-30 20:35:29,807 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/datasets_raw.json
2025-11-30 20:35:29,808 - __main__ - INFO - Retrieved 2000 datasets
2025-11-30 20:35:29,811 - __main__ - WARNING - Error parsing dataset 95d3b0fb-b8a7-4bec-a2e8-cded3222ff07: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,811 - __main__ - WARNING - Error parsing dataset 07dd8c34-4625-480a-8ee4-273a06c3082b: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,811 - __main__ - WARNING - Error parsing dataset 3a702020-cf66-4ef5-9d11-4a5e835b7efb: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,811 - __main__ - WARNING - Error parsing dataset ef7bb7f0-234d-459f-b613-b37cc7a4c70f: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,811 - __main__ - WARNING - Error parsing dataset e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset dc6b1e06-3880-43f6-8de8-ef9cb5e7ef5e: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset d661aeb3-5bf7-497d-832f-2399a1ef9b63: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset cbd3d76b-eec6-42e5-a8fb-71dc825e2a74: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset bb0818d3-474e-44f4-a82a-169f3c62c94c: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 9c235282-2b6f-4f74-8f16-7d3ac1b51371: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 91cc8f50-9c9e-4d9b-84fe-fcd59f852bba: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 8b47073c-8a20-4a37-b234-e1889b43991b: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 7be23e52-e357-45d6-861f-31166913104e: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 763d1d88-b38d-4ab0-b00f-72df816b4b08: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 6f30673d-0464-4d3c-9568-96a266a9b6f6: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 6d50d513-c158-4b0f-b1df-b54c8572163b: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 5ea56ccf-4662-4303-9d49-abc69b1c435a: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 5525b4bd-e4e1-49d2-8734-0e7e14c5515f: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 40a0ade8-6067-4e22-9224-4d3c5e9bfc0d: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 2d9f953c-940f-43d4-b9cc-7ea371cefb4c: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 278eac3f-a5a4-4d0a-9d83-0ca7efc67e16: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 27159c75-90c9-4c5d-a4d7-b61fc296dff6: sequence item 0: expected str instance, dict found
